sample_id,date,source_year,state,district,district_dist_km,latitude,longitude,rainfall_24h_mm,rain_3d_mm,rain_7d_mm,rainfall_bin,slope_deg,slope_bin,historical_incidents_90d,nearest_river,river_danger_level_m,river_danger_level_is_official,river_gauge_dist_km,present_river_level_m,river_level_ratio,river_bin,rainfall_risk,slope_risk,incident_risk,river_risk,rainfall_slope_interaction,rainfall_river_interaction,slope_rainfall_river_interaction,blocked
4887,11-03-2024,2024,Arunachal Pradesh,Upper Siang (Yingkiong),32.16164670076956,28.75,94.75,0,1.1581007242202759,42.678927302360535,low,31.3,very_high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,142,38.47,0.364,low,0.03229546,0.8679935310489294,0,2.2098029898597135e-05,0.028032251876090982,7.1366607920946e-07,6.194575400828642e-07,0
10056,23-06-2023,2023,Assam,Barpeta,47.813818457160224,26.75,91,3.3616717,362.2829210758209,683.0983049869537,low,10.2,moderate,0,Manas,33,FALSE,47.8,34.72,1.052,critical,0.03677272,0.1633742395133794,0,0.9543488292155562,0.006007715,0.035094003,0.005733456,1
10387,06-06-2024,2024,Tripura,Gomati (Udaipur),3.9097677181830153,23.5,91.5,0.93811816,38.73846000432968,46.06681186,low,14.6,moderate,0,Gomti,12,FALSE,3.9,10.36,0.863,moderate,0.033489008,0.289050497,0,0.32300414376147685,0.009680014,0.010817088193861736,0.003126685,1
5323,16-06-2025,2025,Meghalaya,Ri Bhoi (Nongpoh),38.62899332,26,91.5,8.096021,26.981678247451782,27.09778404980898,low,25.6,high,0,Brahmaputra (Guwahati gauge),49.68,TRUE,27.8,29.76,0.599,low,0.044101454,0.717751057,0,0.002423781,0.031653865,0.000106892,7.672202527631827e-05,0
436,08-12-2025,2025,Assam,Kamrup Metropolitan (Guwahati),26.004393481283085,26.25,91.5,0,0,0,low,7.9,low,0,Brahmaputra (Guwahati gauge),49.68,TRUE,26,24.54,0.494,low,0.03229546,0.11746410479095108,0,0.00029744,0.003793558,9.60596742043665e-06,1.1283563636926329e-06,0
2335,30-01-2023,2023,Sikkim,South Sikkim (Namchi),40.342856634435236,27,88,0,0,0,low,35.2,very_high,1,Teesta,15,FALSE,55.8,5.08,0.339,low,0.03229546,0.926445823,0.3934693402873666,1.3403249192620134e-05,0.029919995636755046,4.3286412154650136e-07,4.01025157361535e-07,1
1183,21-10-2025,2025,Arunachal Pradesh,Lower Subansiri (Ziro),75.89373938274596,28,93.25,0,0,0,low,16.5,moderate,1,Dikrong,14,FALSE,106.5,5.67,0.405,low,0.03229546,0.358165955,0.3934693402873666,5.01721646837643e-05,0.011567134894865208,1.6203332251616926e-06,5.803481968644939e-07,1
11120,06-10-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),30.089783951068583,25.25,91.25,79.768036,399.88370513916016,417.12844683229923,moderate,18.9,moderate,0,Brahmaputra (Guwahati gauge),49.68,TRUE,110,45.31,0.912,moderate,0.4478705,0.4542946124155941,0,0.5597136492671929,0.20346515200036897,0.2506792279998465,0.1138822227248306,1
8441,27-09-2024,2024,Arunachal Pradesh,Dibang Valley (Anini),80.60942390578816,29.25,96.5,0,0,0,low,32.1,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,251.5,48.62,0.46,low,0.03229546,0.882535895,0.3934693402873666,0.00015071,0.028501904,4.867260603154004e-06,4.295532193620254e-06,1
11244,04-10-2023,2023,Sikkim,North Sikkim (Mangan),61.05571304,28,88.25,41.154552,84.11379432678223,92.30066256970167,low,32.4,very_high,0,Teesta,15,FALSE,96.3,14.34,0.956,high,0.1475663,0.8876208906586432,0,0.7539887164489479,0.13098293384222356,0.11126332785062412,0.098759654,1
1850,18-01-2024,2024,Tripura,West Tripura (Agartala),10.462664924585134,23.75,91.25,0,0,0,low,20.2,high,1,Gomti,12,FALSE,33.9,3.18,0.265,low,0.03229546,0.5083325618141193,0.3934693402873666,3.0511162486976553e-06,0.016416834803333016,9.853720808652565e-08,5.008967142063454e-08,0
9210,26-11-2025,2025,Manipur,Churachandpur,82.51706093,24.75,93,0,0,0,low,20.7,high,2,Barak,20.5,FALSE,23.9,9.53,0.465,low,0.03229546,0.5291336290720468,0.6321205588285577,0.000166558,0.017088615,5.379069609182798e-06,2.84624662333805e-06,1
2170,17-04-2024,2024,Sikkim,North Sikkim (Mangan),26.84993298946185,27.75,88.5,51.70811,67.88949298858643,95.04049134254456,moderate,31,very_high,1,Teesta,15,FALSE,64.6,4.51,0.301,low,0.20888235,0.8621583430350643,0.3934693402873666,6.268294384513612e-06,0.1800896579626572,1.309336041152698e-06,1.128854991716301e-06,1
2163,02-07-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),40.46060082662237,25.25,91,190.39958,827.6779785,1126.2157044410706,critical,21.6,high,0,Brahmaputra (Goalpara gauge),36.27,TRUE,109.2,43.56,1.201,critical,0.9854569,0.5662743941954392,0,0.997576219,0.5580389999403419,0.9830683526211237,0.5566864358332353,1
2022,17-02-2024,2024,Tripura,North Tripura (Dharmanagar),16.569484046308798,24.5,92.25,0,0,0,low,14.5,moderate,0,Khowai,10,FALSE,16.6,4.97,0.497,low,0.03229546,0.2856375705089441,0,0.000315827,0.009224797,1.0199779670736491e-05,2.9134402848756897e-06,1
1358,02-06-2025,2025,Tripura,Gomati (Udaipur),84.52691908505888,23.25,92.25,70.79938,232.0962905883789,331.3957680463791,moderate,11.3,moderate,1,Tlawng,9,FALSE,71.7,10.45,1.161,critical,0.3616927,0.19000156601531298,0.3934693402873666,0.9946217528261514,0.068722179,0.3597474240853499,0.068352574,1
3721,07-04-2025,2025,Nagaland,Mokokchung,47.855196761606834,26.75,94.5,1.9026493,4.107141613960266,13.549409210681915,low,13.2,moderate,1,Brahmaputra (Neamatighat gauge),85.05,TRUE,18.6,27.56,0.324,low,0.03476052,0.24354647076959568,0.3934693402873666,9.929405711774293e-06,0.008465802,3.451513044637241e-07,8.40603820836622e-08,0
11207,30-06-2024,2024,Arunachal Pradesh,Lohit (Tezu),94.50596283050892,27.25,96.75,60.440884,166.23319244384766,173.21047925949097,moderate,17.9,moderate,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,184.5,92.7,0.877,moderate,0.27242285,0.41338242108266987,0,0.38698582386066444,0.11261481734580275,0.1054237810967979,0.043580337869483725,1
1806,19-09-2024,2024,Meghalaya,Ri Bhoi (Nongpoh),21.154203807290756,25.75,92,0,0.24860168248414993,0.24860168248414993,low,16.2,moderate,0,Brahmaputra (Guwahati gauge),49.68,TRUE,51.1,24.14,0.486,low,0.03229546,0.34675509928171655,0,0.000253473,0.011198616,8.18602548244004e-06,2.838546078886158e-06,0
4989,11-03-2024,2024,Manipur,Imphal,20.909773500187868,25,94,0,0,0,low,14,moderate,0,Imphal River,8,FALSE,20.9,3.01,0.376,low,0.03229546,0.2689414213699951,0,2.809193334730218e-05,0.008685587,9.072419587347633e-07,2.4399494190862567e-07,1
9249,22-06-2023,2023,Assam,Lakhimpur,57.73800048859596,27.75,94,24.163153,51.97770309448242,109.27004289627075,low,2.4,low,0,Subansiri,42,FALSE,57.7,31.58,0.752,low,0.08065551,0.050530162,0,0.049266006084026634,0.004075536,0.003973575,0.000200785,0
6700,20-05-2024,2024,Arunachal Pradesh,Upper Siang (Yingkiong),69.11232820621296,29.25,95,0,1.9811488389968872,15.55087822675705,low,30.3,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,197.1,85.09,0.805,moderate,0.03229546,0.8476989835498224,0.3934693402873666,0.1301084743629979,0.02737683,0.004201913,0.003561958,0
10257,29-05-2024,2024,Manipur,Imphal,9.862766060342562,24.75,94,87.3464,207.6100082397461,219.01976117491722,high,14.6,moderate,2,Imphal River,8,FALSE,9.9,5.81,0.726,low,0.52344674,0.289050497,0.6321205588285577,0.029886679803636212,0.15130254017631828,0.015644085,0.004521931,1
6124,13-06-2024,2024,Sikkim,North Sikkim (Mangan),38.38046538412367,27.75,88.25,120.29918,181.3506317138672,259.24776673316956,critical,31.9,very_high,1,Teesta,15,FALSE,70.2,14.88,0.992,high,0.804076,0.8790360490745158,0.3934693402873666,0.8629487074245402,0.7068118042156054,0.6938763586344786,0.6099423328402639,1
2582,13-07-2024,2024,Arunachal Pradesh,West Siang (Aalo),65.14677812115306,28.5,94.25,13.997568,38.89211368560791,107.43482494354248,low,23.7,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,130.1,88.68,0.839,moderate,0.055195462,0.6494600548511676,0.3934693402873666,0.22793645057321604,0.035847248,0.012581057686602917,0.008170894,0
4329,21-06-2023,2023,Assam,Bongaigaon,35.47008495,26.75,90.75,162.89929,350.52039337158203,657.5514373779297,critical,6.5,low,0,Manas,33,FALSE,53.9,41.05,1.244,critical,0.95754683,0.095349465,0,0.9989729119492885,0.091301578,0.9565633452700354,0.091207803,1
2507,08-07-2023,2023,Arunachal Pradesh,Upper Siang (Yingkiong),67.55720695,29,94.5,65.727165,153.25143432617188,252.41820526123047,moderate,27.4,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,173.5,89.95,0.851,moderate,0.3162816,0.7744014530142785,0,0.2728917836588703,0.24492892,0.086310646,0.06683909,0
10377,04-11-2023,2023,Assam,Bongaigaon,63.25026381885138,26.75,90,0,0,0,low,6.7,low,0,Brahmaputra (Dhubri gauge),28.62,TRUE,81.2,12.88,0.45,low,0.03229546,0.098263769,0,0.000123395,0.003173474,3.985084808189092e-06,3.915894531706574e-07,1
4653,21-02-2024,2024,Arunachal Pradesh,Upper Siang (Yingkiong),103.98545779671782,29.25,94.25,9.584631,12.799756288528442,15.462805032730103,low,26.3,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,206.8,39.43,0.373,low,0.046680894,0.740774899,0,2.6456029786960227e-05,0.034580034,1.2349911155054336e-06,9.148504190793935e-07,0
3748,05-06-2025,2025,Manipur,Senapati,52.339757200659875,25.25,93.5,3.194132,18.063559770584106,301.6631119251251,low,19.6,moderate,0,Imphal River,8,FALSE,65.2,6.75,0.844,moderate,0.03653608,0.4833395034305887,0,0.24601128355105176,0.017659330232874564,0.008988288,0.004344394,0
8083,04-08-2023,2023,Meghalaya,West Garo Hills (Tura),5.488470842946772,25.5,90.25,9.130778,24.727646350860596,44.02908220887184,low,17.5,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,63.8,12.13,0.424,low,0.045879606,0.39731466202150834,0,7.3364281637788e-05,0.018228640214163424,3.3659243475726508e-06,1.3373310945457935e-06,1
8805,03-08-2025,2025,Tripura,West Tripura (Agartala),10.462664924585134,23.75,91.25,0.39843595,8.548357367515564,36.44529354572296,low,20.2,high,1,Gomti,12,FALSE,33.9,9.83,0.819,moderate,0.03279728,0.5083325618141193,0.3934693402873666,0.16520487019061442,0.016671925718266895,0.005418271,0.002754283,0
1063,18-11-2023,2023,Mizoram,Saiha,28.983470479255004,22.75,93,51.35683,69.61766815185547,69.61766815185547,moderate,20.4,high,0,Tlawng,9,FALSE,112.7,3.62,0.402,low,0.20656987,0.5166604965694114,0,4.7250503328810187e-05,0.1067264892059175,9.760530110160914e-06,5.042880333496429e-06,1
2106,17-07-2024,2024,Manipur,Imphal,96.88910587632489,25,93,7.0044546,9.050497651100159,129.9931741952896,low,20.6,high,2,Barak,20.5,FALSE,29.1,19.13,0.933,moderate,0.04229699,0.524979187,0.6321205588285577,0.6592603884513856,0.022205039837904776,0.027884730553633323,0.014638903189115595,1
6710,16-06-2023,2023,Arunachal Pradesh,West Siang (Aalo),121.22329867289103,28.75,93.75,34.997562,208.05879592895508,388.03246688842773,low,20.7,high,1,Subansiri,42,FALSE,171.6,41.71,0.993,high,0.11919269,0.5291336290720468,0.3934693402873666,0.8652969480479719,0.06306886,0.10313707059001401,0.054573292,1
2376,25-08-2024,2024,Tripura,Dhalai (Ambassa),23.44755251906821,23.75,91.75,8.975723,21.51789903640747,335.60306787490845,low,13.7,moderate,0,Gomti,12,FALSE,36.8,12.4,1.033,critical,0.045608886,0.259225101,0,0.9346246665744273,0.011822967964288306,0.042627189,0.011050037491543093,1
1076,27-04-2025,2025,Manipur,Senapati,34.46644505179551,25.5,94.25,3.3752403,3.3752403259277344,13.954304814338684,low,9.1,low,1,Doyang,18,FALSE,66.7,16.65,0.925,moderate,0.03679195,0.13983432745204968,0.3934693402873666,0.6224593312018547,0.005144778,0.022901492879587988,0.003202415,1
8832,08-08-2024,2024,Sikkim,West Sikkim (Gyalshing),35.45931322562364,27.5,88,17.34348,155.52871704101562,265.99156951904297,low,29.2,high,0,Teesta,15,FALSE,63.9,13.17,0.878,moderate,0.06260493,0.8224934972879262,0,0.39174096925348545,0.051492145,0.024524914597552558,0.020171582778028718,1
11925,11-09-2023,2023,Manipur,Senapati,27.24280488427325,25.25,93.75,1.1116421,7.897750377655029,8.428731881082058,low,11.2,moderate,0,Imphal River,8,FALSE,51.5,7.49,0.936,moderate,0.033714402,0.18744979299574124,0,0.6726070170677606,0.006319758,0.022676543675559165,0.004250713,1
10116,02-06-2024,2024,Assam,Dhubri,58.09272202720824,26.5,89.75,60.984825,131.52747535705566,335.3046484,moderate,6,low,1,Brahmaputra (Dhubri gauge),28.62,TRUE,58.1,28.68,1.002,critical,0.27675667,0.088399677,0.3934693402873666,0.8849332679544502,0.024465200651032654,0.24491118799640801,0.02165007,1
5677,25-06-2025,2025,Arunachal Pradesh,West Siang (Aalo),57.17136527911097,28,94.25,66.03864,141.47578239440918,203.48363375663757,moderate,18.4,moderate,2,Subansiri,42,FALSE,85.6,28.1,0.669,low,0.31898195,0.43372560580456077,0.6321205588285577,0.009756666,0.13835063755907154,0.0031122,0.001349841,0
10911,03-08-2023,2023,Assam,Dibrugarh,31.59802789670772,27.75,95,59.35843,59.61246669,173.15709149837494,moderate,7.4,low,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,31.6,84.56,0.8,moderate,0.26392582,0.10909682119561294,0,0.1192029220221176,0.028793468057710703,0.031460729,0.003432266,1
7582,11-06-2023,2023,Manipur,Ukhrul,87.13831786348511,25.75,94.75,13.048176,29.818259716033936,59.38880801200867,low,9,low,0,Doyang,18,FALSE,62.6,12.08,0.671,low,0.05324819,0.13784165696493572,0,0.010150801,0.007339819,0.000540512,7.450503771492699e-05,1
1965,06-07-2023,2023,Sikkim,South Sikkim (Namchi),23.43991276283538,27,88.5,52.98196,128.03015518188477,323.24164962768555,moderate,25.7,high,0,Teesta,15,FALSE,19.1,12.38,0.825,moderate,0.21742743,0.7211151780228631,0,0.18242552380635615,0.15679022172102966,0.039664313270447775,0.028602538325173555,1
10907,17-06-2023,2023,Meghalaya,West Jaintia Hills (Jowai),58.43324070307247,25,92.5,47.214355,159.1427230834961,296.0274124145508,low,20,high,3,Barak,20.5,FALSE,34,19.58,0.955,high,0.1807276,0.5,0.7768698398515702,0.7502601055951174,0.090363801,0.1355927090487235,0.067796355,0
3616,28-08-2023,2023,Mizoram,Saiha,49.32504022366385,22.5,92.5,34.999256,76.82150650024414,99.03763586,low,17.7,moderate,1,Tlawng,9,FALSE,138.6,4.98,0.553,low,0.11919979,0.40532318982985244,0.3934693402873666,0.000967333,0.048314439,0.000115306,4.673614932524401e-05,1
505,01-08-2023,2023,Arunachal Pradesh,Lohit (Tezu),47.53482986943436,27.5,96.25,1.6001973,13.444680958986282,55.120684415102005,low,23.4,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,133.2,109.4,1.035,critical,0.034356877,0.6379936706609838,0.3934693402873666,0.9370266439430034,0.02191947,0.032193309,0.020539128,1
1963,28-05-2024,2024,Tripura,West Tripura (Agartala),28.57581296444212,24,91.5,120.83721,162.71444129943848,167.5581808,critical,17.1,moderate,0,Gomti,12,FALSE,52.3,5.89,0.491,low,0.8074443,0.38146531664944733,0,0.000280123,0.3080119858205091,0.000226184,8.628137979978712e-05,1
703,05-06-2025,2025,Arunachal Pradesh,Upper Siang (Yingkiong),32.16164670076956,28.75,94.75,4.9364457,60.38616418838501,269.6585621833801,low,31.3,very_high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,142,89,0.842,moderate,0.039070174,0.8679935310489294,0,0.2386672851570894,0.033912658,0.009324772,0.008093842,0
110,27-09-2023,2023,Manipur,Imphal,20.909773500187868,25,94,3.6830316,3.6830315589904785,12.91131742298603,low,14,moderate,0,Imphal River,8,FALSE,20.9,4.39,0.549,low,0.03723075,0.2689414213699951,0,0.000893027,0.010012890469532697,3.324807431449678e-05,8.941784363955989e-06,1
10348,25-12-2023,2023,Manipur,Churachandpur,82.51706093,24.75,93,0.5405782,0.5405781865119934,0.5405781865119934,low,20.7,high,2,Barak,20.5,FALSE,23.9,6.31,0.308,low,0.03297812,0.5291336290720468,0.6321205588285577,7.210248002261715e-06,0.017449832945910865,2.377804324376502e-07,1.2581762313805446e-07,0
11777,06-07-2023,2023,Assam,Lakhimpur,30.883890043463268,27.5,94,77.450226,104.76826000213623,222.31588459014893,moderate,5,low,0,Subansiri,42,FALSE,30.9,40.78,0.971,high,0.42507082,0.07585818,0,0.805338416,0.032245098955178166,0.3423258628433194,0.025968216929496045,1
4358,10-02-2025,2025,Nagaland,Mon,41.450834208256374,27,94.75,0,0,0.9195474982261658,low,17.2,moderate,0,Brahmaputra (Neamatighat gauge),85.05,TRUE,46.2,28.32,0.333,low,0.03229546,0.3854055017324505,0,1.188763364464411e-05,0.012446848637154478,3.8391661759812387e-07,1.4796357662883026e-07,0
4669,03-06-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),23.188431382040516,25.5,91.5,68.11089,118.02034854888916,515.5210142,moderate,18.7,moderate,0,Brahmaputra (Guwahati gauge),49.68,TRUE,74.8,47.25,0.951,high,0.337252,0.44604424528039294,0,0.7349725994665185,0.1504293098098715,0.24787097252519022,0.11056142086691549,1
3036,11-08-2024,2024,Assam,Dibrugarh,29.55485948618845,27.25,94.75,139.02184,188.13540649414062,260.9418635368347,critical,4.5,low,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,29.6,88.58,0.838,moderate,0.8966805,0.070218792,0,0.22443598573092635,0.06296382,0.2012473661310006,0.014131346908799773,1
4301,21-01-2023,2023,Arunachal Pradesh,Lower Subansiri (Ziro),96.47311285153737,28.25,93.25,0,0,8.108447790145874,low,15.3,moderate,1,Dikrong,14,FALSE,133,5.99,0.428,low,0.03229546,0.31360192144807275,0.3934693402873666,7.9474091917262e-05,0.010127918856993096,2.566652495158642e-06,8.049071541712404e-07,1
6972,05-06-2025,2025,Meghalaya,West Garo Hills (Tura),30.439910707173485,25.25,90.25,53.40325,85.17230010032654,349.70618891716003,moderate,15.7,moderate,1,Brahmaputra (Dhubri gauge),28.62,TRUE,89.8,24.61,0.86,moderate,0.22030842,0.3281274275453745,0.3934693402873666,0.3100255188723874,0.072289236,0.068301233,0.022411507936820126,1
6995,14-04-2025,2025,Assam,Sonitpur (Tezpur),101.19747504333174,27.5,92.5,0.22730394,0.22730393707752228,5.017857149243355,low,5,low,0,Brahmaputra (Tezpur gauge),65.23,TRUE,101.2,18.2,0.279,low,0.032580823,0.07585818,0,4.037018889435379e-06,0.002471522,1.3152939669836548e-07,9.977580652830165e-09,0
4474,27-08-2023,2023,Arunachal Pradesh,Upper Siang (Yingkiong),24.29924972710488,28.5,95.25,34.026123,94.63718128204346,191.64040613174438,low,28.1,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,118.5,89.32,0.845,moderate,0.115173176,0.7941296281990528,0,0.24973989440488223,0.091462431,0.028763336795277088,0.022841817954997526,0
7432,18-12-2023,2023,Arunachal Pradesh,Lohit (Tezu),107.42370553519974,28,97.25,0,0,12.634617805480957,low,33.2,very_high,2,Brahmaputra (Dibrugarh gauge),105.7,TRUE,238.4,32.03,0.303,low,0.03229546,0.9002495108803148,0.6321205588285577,6.524106662253933e-06,0.029073973638752984,2.1069903712505444e-07,1.8968170511478356e-07,0
2953,01-05-2025,2025,Assam,Darrang (Mangaldai),68.19695875153802,27,91.75,1.6771711,16.131965041160583,22.111112594604492,low,6.9,low,0,Brahmaputra (Guwahati gauge),49.68,TRUE,95.6,22.85,0.46,low,0.034459174,0.10125717724657173,0,0.00015071,0.003489239,5.1933544036584885e-06,5.258644073555113e-07,1
1364,30-06-2024,2024,Arunachal Pradesh,Dibang Valley (Anini),84.93376999214388,29.5,95.5,55.63192,204.8626937866211,227.08280873298645,moderate,29.7,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,232.1,86.15,0.815,moderate,0.23600231,0.834334909,0,0.1544652650835345,0.1969049668192261,0.036454159546009626,0.030414977895996325,1
446,15-08-2024,2024,Arunachal Pradesh,Dibang Valley (Anini),39.38011018768616,28.75,96.25,3.4786909,4.325951337814331,34.68380272388458,low,28.9,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,193.6,112.78,1.067,critical,0.036938876,0.8150755331627056,0.3934693402873666,0.965775842,0.030107973979724843,0.035674673999372415,0.029077553930444186,1
5601,30-04-2025,2025,Mizoram,Aizawl,25.756829051644413,23.5,92.75,0,10.75018310546875,10.75018310546875,low,23,high,0,Tlawng,9,FALSE,25.8,4.45,0.494,low,0.03229546,0.6224593312018546,0,0.00029744,0.020102611518068927,9.60596742043665e-06,5.979324056071803e-06,1
7009,05-09-2024,2024,Nagaland,Mon,5.957683631315334,26.75,95,19.315569,72.61767006,180.54027128219604,low,10.6,moderate,0,Brahmaputra (Neamatighat gauge),85.05,TRUE,67,51.54,0.606,low,0.06739712,0.17269210408294453,0,0.002786996,0.011638950050016186,0.000187836,3.243770978301705e-05,1
3055,23-07-2025,2025,Manipur,Ukhrul,26.327590653485032,25.25,94.5,0.74313366,7.486318297684193,34.095172353088856,low,10.7,moderate,0,Imphal River,8,FALSE,74,3.75,0.469,low,0.033237487,0.1750862681640398,0,0.000180428,0.005819428,5.996963170165765e-06,1.0499859017815134e-06,1
6005,08-02-2025,2025,Nagaland,Wokha,88.33410072,26.75,93.75,0,0,0,low,16.7,moderate,3,Dhansiri,40,FALSE,34.5,29.68,0.742,low,0.03229546,0.3658644089891993,0.7768698398515702,0.040699054,0.011815760024027486,0.001314395,0.00048089,1
3355,24-07-2023,2023,Sikkim,West Sikkim (Gyalshing),35.45931322562364,27.5,88,15.528187,36.932108879089355,117.42561364173889,low,29.2,high,0,Teesta,15,FALSE,63.9,16.05,1.07,critical,0.05847659,0.8224934972879262,0,0.9677045353015495,0.048096615,0.056588061,0.046543312,1
10490,31-05-2025,2025,Nagaland,Dimapur,65.63534239557407,26.5,93.75,57.25881,97.81918555498123,128.8130766004324,moderate,20.1,high,1,Dhansiri,40,FALSE,21.9,24.84,0.621,low,0.2479366,0.5041665702187286,0.3934693402873666,0.003758387,0.1250013484839715,0.000931842,0.000469803,1
